url;home
computerbild.de/fotos/avf-Aktuell-Foto-Video-Kamera-Die-wichtigsten-Neuheiten-2018-9133858.html#5;False
computerbild.de/fotos/avf-Aktuell-Foto-Video-Kamera-Die-wichtigsten-Neuheiten-2018-9133858.html#52;False
computerbild.de/fotos/avf-Tests-TV-Preisvergleich-Fernseher-1000-Euro-9051981.html#3;False
computerbild.de/go/p30pro;False
computerbild.de/spiele/pc;True
computerbild.de/update-alarm-verwaltung.html;True
computerbild.de/update-alarm-verwaltung.html?cf=666bdab053690ad2256e00928d746b1d14a1687e10372270;False
cosmopolitan.com/entertainment/a23134319/justin-bieber-hailey-baldwin-married;False
cosmopolitan.com/uk/entertainment/a22733856/cara-delevingne-ashley-benson-relationship-timeline;False
cosmopolitan.com/uk/entertainment/g12844672/best-new-films-2018?slide=1;False
cosmopolitan.com/uk/fashion/style/g4693/best-winter-coats-uk?slide=30;False
cosmopolitan.com/uk/fashion/style/g4693/best-winter-coats-uk?slide=42;False
cosmopolitan.fr/photo/1867277/2134103/des-baskets-converse#autoSlide;False
cosmopolitan.fr/photo/1889441/2138888/primark-printemps-ete-2019-un-ma#autoSlide;False
cosmopolitan.fr/photo/1893428/2138746/une-jupe-midi-satinee-zara#autoSlide;False
cosmopolitan.fr/photo/1893428/2138748/une-chemise-courte-zara#autoSlide;False
cosmopolitan.fr/photo/1923729/1971231/decoration-pas-cher-la-marque-he#autoSlide;False
cosmopolitan.fr/photo/1971871/2139885/des-sandales-havaianas#autoSlide;False
cosmopolitan.fr/photo/2013824/2089871/pour-une-deco-cocooning-la-guirl#autoSlide;False
dailymail.co.uk/femail/article-4835444/Trish-Peng-debuts-gown-flowers-NZ-Fashion-Week.html;False
dailymail.co.uk/femail/article-6161051/Meghan-Markle-finding-hard-know-trust-lost-touch-friends.html;False
dailymail.co.uk/femail/index.html;True
dailymail.co.uk/mailonsunday/index.html;True
dailymail.co.uk/money/news/article-6146347/Murdochs-ditch-assault-Sky-battle-Mogul-hires-lobbyists-help-seal-TV-megadeal.html;False
dailymail.co.uk/news/article-6110045/Married-Premier-League-football-star-filmed-having-threesome-leaked-sex-footage.html;False
dailymail.co.uk/news/article-6120723/Man-comes-forward-striking-toddler-photo-claiming-child-went-missing-32-YEARS-AGO.html;False
dailymail.co.uk/news/article-6123405/Muslim-law-student-20-set-person-wear-hijab-Miss-England-finals.html;False
dailymail.co.uk/news/article-6162931/British-holidaymakers-renewing-passports-losing-NINE-months-validity.html;False
dailymail.co.uk/news/article-6203627/Awesome-orange-Super-bright-Harvest-Moon-glows-sky.html;False
dailymail.co.uk/registration/login.html?usr=1&targetUrl=https%3A%2F%2Fwww.dailymail.co.uk%2Fsport%2Ffootball%2Farticle-6251637%2FIncredible-moment-City-Liverpool-fans-watch-Mahrez-miss-penalty.html;True
dailymail.co.uk/tvshowbiz/article-6140925/Heather-Graham-flashes-underwear-sheer-pink-lace-dress-Tadashi-Shoji-fashion-show.html;False
dailymail.co.uk/tvshowbiz/article-6147923/Lily-Rose-Depp-joins-ex-stepmother-Amber-Heard-HFPA-InStyles-glitzy-bash-TIFF.html;False
dailyrecord.co.uk/news/scottish-news/kevin-bridges-hilarious-joke-comparing-13364514?utm_source=daily_record_newsletter&utm_medium=email&utm_content=EM_DailyRecord_Nletter_News_Home_smallteaser_Text_Story6&utm_campaign=daily_newsletter;False
dailyrecord.co.uk/sport/football;True
dailyrecord.co.uk/sport/football/football-news/george-peats-rangers-allegations-scandalous-13275224;False
dailyrecord.co.uk/sport/football/football-news/rino-gattuso-tells-incredible-paul-13423937;False
dailystar.co.uk/health/735335/supermarket-product-recall-aldi-asda-waitrose-tesco-lidl-sainsburys-listeria-symptoms;False
dailystar.co.uk/news/latest-news/624335/who-is-banksy-identity-robert-del-naja-3d-massive-attack-goldie-robin-gunningham#;False
dailystar.co.uk/news/world-news/732993/Thief-escape-prison-bars-squeeze-guards-sleep-India-video;False
dailystar.co.uk/showbiz-and-tv;True
dailystar.co.uk/showbiz-tv/hot-tv/728891/Love-Island-2018-Laura-Anderson-Paul-Knops-split-Jack-Fowler-Laura-Crane-Dani-Dyer;False
dailystar.co.uk/showbiz-tv/hot-tv/729668/Emmerdale-spoilers-Ross-Barton-kills-Belle-Dingle-Rebecca-White-revenge-Lachlan-White;False
dailystar.co.uk/showbiz-tv/hot-tv/734524/EastEnders-spoilers-Shakil-Kazemi-Shaheen-Jafargholi-cast-return;False
dailystar.co.uk/sponsoredfeatures/life-style/competitions/721797/Win-an-LG-50-inch-Smart-4K-TV;False
dailystar.co.uk/sponsoredfeatures/life-style/competitions/724744/Win-a-50-Costa-Coffee-Gift-Card;False
dailystar.co.uk/sport;True
dailystar.co.uk/travel;True
dailywire.com/news/36824/watch-leftists-protesters-freak-out-claw-supreme-emily-zanotti?utm_source=cnemail&utm_medium=email&utm_content=100818-news&utm_campaign=position1;False
dailywire.com/news/36969/hate-crime-hoax-ohio-university-student-charged-ashe-schow;False
daserste.ndr.de/extra3/index.html;True
de.sputniknews.com/tags/keyword_Weltraum;True
derbyshiretimes.co.uk/news/duck-decapitated-and-set-alight-at-chesterfield-park-sparking-calls-for-yob-crackdown-1-9392361;False
derwesten.de/sport/fussball/bvb/borussia-dortmund-trainer-legende-ottmar-hitzfeld-uebt-harte-kritik-id217094149.html;False
derwesten.de/sport/tippspiel;True
diaporama.grazia.fr/455203946/lifestyle/high-tech/apple-tv-plus-spielberg-oprah-jj-abrams-aniston-919543?utm_campaign=partenariat&utm_source=partenaire1&utm_medium=article2&sub_id_1=36-OBS-5cc5803d6584136;False
diaporama.grazia.fr/457203980/news-et-societe/societe/mariage-2019-10-tendances-cette-annee-920541?utm_campaign=partenariat&utm_source=partenaire1&utm_medium=article1&sub_id_1=93-OBS-5cd3d2fac4ad993;False
diaporama.grazia.fr/457203980/news-et-societe/societe/mariage-2019-10-tendances-cette-annee-920541?utm_campaign=partenariat&utm_source=partenaire1&utm_medium=article1&sub_id_1=93-OBS-5cd417caae0c293;False
dicocitations.lemonde.fr/citation.php?mot=nullite;False
dicocitations.lemonde.fr/phrases-mot-sortie.php;True
dictionnaire.sensagent.leparisien.fr/apivores/fr-fr;True
digit.wdr.de/entries/124714?index=1226&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/126843?index=1143&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/126845?index=1142&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/126888?index=1129&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/127910?index=972&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/127935?index=949&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/128570?index=922&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/128572?index=923&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/128992?index=796&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/130356?index=696&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/130561?index=674&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/132193?index=522&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/132517?index=466&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/132588?index=429&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/132818?index=406&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/134022?index=351&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/134041?index=342&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/134043?index=343&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/134374?index=334&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/135777?index=256&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/136862?index=186&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/136922?index=182&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/136931?index=177&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/137306?index=93&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/137422?index=60&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/137806?index=12&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
digit.wdr.de/entries/137822?index=4&q=eyJ7ZH0iOlsxOTgwXX0%253D&qt=search;False
edinburghnews.scotsman.com/our-region/edinburgh/man-killed-by-edinburgh-tram-everything-we-know-so-far-1-4798103;False
edinburghnews.scotsman.com/sport/football/hibs/hibs-set-for-five-player-boost-ahead-of-next-fixture-1-4795539;False
edition.cnn.com/2018/10/13/politics/donald-trump-jr-jamal-khashoggi/index.html;False
edition.cnn.com/europe/live-news/european-elections-results-intl/index.html;False
edition.cnn.com/style/article/gucci-turban-sikh-trnd/index.html;False
edition.cnn.com/videos/us/2019/01/16/airline-flight-hudson-river-ten-year-sullenberger-pkg-vpx.cnn;False
elections.actu.fr/europeennes/ile-de-france/seine-et-marne;True
elections.sudouest.fr/europeennes-2019/nouvelle-aquitaine/dordogne/mareuil-en-perigord;False
elle.fr/Elle-a-Table/Les-dossiers-de-la-redaction/News-de-la-redaction/Le-Meilleur-Patissier-comment-faire-le-gateau-Calavera-de-Mercotte-3732825;False
elle.fr/Loisirs;True
elle.fr/Mode/La-mode-des-stars/Les-100-plus-beaux-looks-de-Lady-Diana-qui-nous-inspirent-toujours-autant#Look-Lady-Diana15&xtor=EPR-7-[newsletter_hebdo]-20190509-content;False
email.lavoixdunord.fr/optiext/optiextension.dll?ID=nVUnSU2XH8VJNJFLk3dhJsgCtB2YuhtjpmseM0ek7R5yqh0DePxcY_aqsSm6_yI5GzT8eeKVbJ9hTU_SBMcA9hRW8M7L4;False
ep.soester-anzeiger.de/bkbackoffice/getcatalog.do?catalogId=181182#page_18;False
ep.soester-anzeiger.de/bkbackoffice/getcatalog.do?catalogId=182378#page_32;False
ep.soester-anzeiger.de/bkbackoffice/getcatalog.do?portalsession=DCE0D392D4CDBE0F9C6B8FDCA010BDF2&catalogId=182186;False
epages.mz-web.de;True
epaper.faz.net//webreader-v3/index.html#/458489/loading;False
epaper.handelsblatt.com/?ticket=ST-1585607-bQfhBqgZlhcvOG47z0U9-ap6#article/11/Handelsblatt/2019-04-28/31/10800611;False
epaper.handelsblatt.com/?ticket=ST-1585607-bQfhBqgZlhcvOG47z0U9-ap6#article/11/Handelsblatt/2019-04-28/33/10800237;False
epaper.handelsblatt.com/?ticket=ST-1585607-bQfhBqgZlhcvOG47z0U9-ap6#article/11/Handelsblatt/2019-04-28/42/10801818;False
estrepublicain.fr/actualite/2019/04/30/l-ourse-slovene-sorita-a-eu-deux-oursons-dans-les-pyrenees;False
estrepublicain.fr/actualite/2019/05/20/ils-disent-non-a-une-ferme-usine-des-29-000-poulets;False
estrepublicain.fr/actualite/2019/05/21/avis-sur-le-web-des-lorrains-contre-google;False
estrepublicain.fr/edition-de-bar-le-duc/2019/05/15/photos-bar-le-duc-les-championnats-academiques-d-athletisme-et-de-relais-ont-rassemble-460-collegiens#0_12;False
estrepublicain.fr/edition-de-besancon#0_1;True
estrepublicain.fr/edition-de-besancon/2019/01/31/demolition-de-la-ferme-de-cayenne-a-chatillon-le-duc;False
estrepublicain.fr/edition-de-besancon/2019/05/22/takko-vetements-discount;False
estrepublicain.fr/edition-de-nancy-ville/2019/01/28/le-projet-grand-nancy-thermal-en-avant-premiere#0_0;False
estrepublicain.fr/edition-de-vesoul-haute-saone/2019/05/26/rolling-saone-a-gray-grosse-affiche-pour-le-meme-plebiscite;False
estrepublicain.fr/encadres/2019/05/16/fcsm-pour-les-juges-il-est-urgent-d-attendre?preview=true&fbclid=IwAR2c5drF8dBHADCJXpPsuhly2zr4Ld02yDB4GWnY8NZWH6IeLwoDV8DhHEc;False
estrepublicain.fr/faits-divers;True
estrepublicain.fr/faits-divers?page=3;True
estrepublicain.fr/liseuse/supplements-numeriques#SU_FIB;True
estrepublicain.fr/sport-franc-comtois/2019/05/08/ot-besancon-triomphe-sous-la-neige-a-gerardmer;False
estrepublicain.fr/sport-franc-comtois/2019/05/15/abel-carmantrant-petijean-un-trio-d-attaque;False
estrepublicain.fr/sport-lorrain/2019/05/22/mercato-l-asnl-tient-son-avant-centre-avec-dona-ndoh-(niort;False
europe1.fr/emissions/La-revue-de-presque/marine-le-pen-si-je-gagne-emmanuel-macron-devra-en-tirer-les-consequences-et-partir-en-exil-sur-lile-delbe-canteloup-3897762;False
europe1.fr/emissions/noel-sen-mele/lactualite-en-musique-on-ecoutait-quoi-lannee-de-naissance-de-jean-pierre-marielle-3894950;False
eurosport.fr/football/ligue-1/2018-2019/fekir-ndombele-depay-bailly-l-ol-va-vivre-un-mercato-de-folie_sto7244614/story.shtml;False
eurosport.fr/football/nasser-al-khelaifi-mis-en-examen-pour-corruption_sto7286235/story.shtml;False
eurosport.fr/formule-1/grand-prix-d-espagne/2019/polpole-de-bottas-pari-de-vettel-rachat-de-leclerc-le-grand-prix-en-questions_sto7266221/story.shtml;False
eurosport.fr/tennis/masters-rome/2019/live-lorenzo-sonego-karen-khachanov_mtc1107472/live.shtml;False
express.co.uk/featured/life-style/competitions/1010194/Win-a-50-voucher-to-spend-at-Halfords-we-have-12-to-give-away;False
express.co.uk/finance;True
express.co.uk/finance/personalfinance;True
express.co.uk/news;True
express.co.uk/news/royal/1029872/Royal-news-Queen-mother-prince-philip-war-elizabeth-windsor-mountbatten;False
express.co.uk/news/uk/1022526/london-news-whale-thames-beluga-london-barges-coalhouse-fort-essex-news;False
express.co.uk/news/uk/1028446/Diane-Abbott-news-Labour-Party-police-video;False
express.co.uk/news/world/1028840/Hurricane-Michael-2018-NOAA-4am-BST-update-NHC-latest?utm_source=traffic.outbrain&utm_medium=traffic.outbrain&utm_term=traffic.outbrain&utm_content=traffic.outbrain&utm_campaign=traffic.outbrain;False
express.co.uk/showbiz;True
express.co.uk/sport;True
express.de/anzeigen;True
express.de/koeln/cinedom-im-mediapark-koelns-kinopalast-kuendigt-ueberraschung-an-32544598;False
express.de/koeln/koelner-kvb-haltestelle-aufzuege-fallen-wochenlang-aus---schon-wieder-32533976;False
express.de/koeln/koelner-vater-wie-johannes--33--erziehung-versteht--damit-ist-er-fast-komplett-alleine-32595294;False
express.de/news/panorama/vermisste-maddie-mccann-schwere-vorwuerfe-gegen-eltern-und-geheimdienst-32445164;False
express.de/news/promi-und-show/1--sex-dreh--bibi-und-tina--star--er-wusste-genau--wann-er-seine-haende-wo-zu-haben-hat-32436424;False
express.de/news/promi-und-show/mieses--got--finale-die-macher-zeigen-uns-den-mittelfinger--auch-wir-fans-sind-schuld-32538696;False
express.de/sport/fussball/1--fc-koeln/naechste-fc-pleite--anfang-raus--rufe--wie-eng-wird-es-jetzt-fuer-den-trainer--32434418;False
express.de/sport/fussball/das-waere-der-hammer--weltmeister-soll-viktoria-koeln-zum-drittliga-aufstieg-fuehren-32528182?dmcid=nl_feed&dmcid=f_feed_HomeContentMix;False
express.de/sport/koelnsport/von-deutz-bis-porz-welche-koelschen-clubs-schon-feiern-koennen-und-wer-noch-zittern-muss-32569712;False
expressandstar.com/news/crime/2018/10/04/jail-for-black-country-car-key-burglars-who-terrified-retired-couple;False
expressandstar.com/news/local-hubs;True
expressandstar.com/news/local-hubs/walsall;True
expressandstar.com/news/local-hubs/walsall/2018/09/04/six-people-injured-in-walsall-three-car-crash;False
expressandstar.com/news/local-hubs/walsall/2018/10/01/lewis-hamiltons-grid-girl-named-as-walsall-crash-victim;False
expressandstar.com/news/uk-news/2018/09/28/arrogant-paedophile-former-deputy-head-faces-lengthy-jail-term;False
expressandstar.com/sport;True
expressandstar.com/sport/football/walsall-fc;True
fantasyfootball.telegraph.co.uk/premier-league/log-in;True
fantasyfootball.telegraph.co.uk/premier-league/splash;True
fantasyfootball.telegraph.co.uk/premier-league/splash#;True
faz.net/aktuell/politik/ausland/regierung-in-oesterreich-kurz-haelt-an-innenminister-kickl-fest-16196814.html?fbclid=IwAR2enZE6HF-0b7riqIpErqLAm8gdpJA3MBRl7hnrwa7xvseKO5Qkex_nuP4&utm_campaign=GEPC%253Ds6&utm_medium=social&utm_content=bufferda28c&utm_source=facebook.com;False
faz.net/aktuell/sport/fussball/bundesliga/2-2-gegen-bielefeld-msv-duisburg-so-gut-wie-abgestiegen-16152169.html;False
faz.net/aktuell/technik-motor;False
faz.net/aktuell/wirtschaft/linda-ist-zurueck-die-geschichte-der-abgemeldeten-kartoffel-1844173.html;False
faz.net/asv/beste-finanzdienstleister;False
faz.net/mein-faz-net-logout?redirectUrl=$epaper$;True
faz.net/mein-faz-net?redirectUrl=%2Faktuell%2F;True
files.meteofrance.com/files/dm/appli_grandpublic/detect.html;True
finanzen.net/aktien/Amazon-Aktie;True
finanzen.net/aktien/Apple-Aktie;True
finanzen.net/nachricht/aktien/aktionaere-von-ing-stimmen-ueber-erhoehung-der-dividende-ab-7398488;False
finanzen.net/nachricht/aktien/kleiner-player-als-gewinner-von-wegen-canopy-oder-aurora-eine-cannabis-aktie-stellte-2019-bisher-alle-anderen-in-den-schatten-7425715;False
finanzen.net/timesandsales/Roche_2;True
finanzen.net/waehrungsrechner/kanadischer-dollar_euro;True
focus.de/deals/shopping-deal-mit-focus-online-dieser-bildschirm-ist-ein-echter-hingucker-jetzt-exklusiv-zum-schnaeppchenpreis-sichern_id_10679380.html;False
focus.de/digital/internet/google/do-global-aus-play-store-verbannt-millionen-nutzer-betroffen-diese-android-apps-sollten-sie-loeschen_id_10651087.html?utm_source=facebook&utm_medium=social&utm_campaign=facebook-focus-online-digital&fbc=facebook-focus-online-digital&ts=201904301156&cid=30042019&fbclid=IwAR2stld1b4ly-rlegbwn0GX5SHxLcBN5xtlQ2CKV_fCwlwyU2fgTLFKQDSg;False
focus.de/finanzen/boerse/wichtiger-kunde-737-max-hat-viel-ertragskraft-gekostet-emirates-chef-kauft-womoeglich-airbus-statt-boeing_id_10647097.html;False
focus.de/finanzen/news/unternehmen/kritik-an-bll-mit-einer-wuetenden-mitteilung-verlaesst-iglo-den-deutschen-lebensmittelverband_id_10688869.html?utm_source=facebook&utm_medium=social&utm_campaign=facebook-focus-online-finanzen&fbc=facebook-focus-online-finanzen&ts=201905091153&cid=09052019&fbclid=IwAR2zvn-1hjZmoI_ciF1HZFHebNVh5KbbK1i-Pw9GmO8spblZ9dOwF29aysM;False
focus.de/finanzen/steuern/behoerden-sehen-untaetig-zu-jaehrlich-50-milliarden-euro-schaden-so-funktionieren-die-umsatzsteuerkarusselle-der-eu-abzocker_id_10689671.html;False
focus.de/kultur/kino_tv/game-of-thrones-warum-ein-satz-und-ein-winziges-detail-die-fans-elektrisiert_id_10651878.html;False
focus.de/kultur/vermischtes/bekannt-aus-der-band-monrose-bahar-kizil-auf-partnersuche-mit-kurven-ist-es-schwerer-einen-mann-zu-finden_id_10682252.html;False
focus.de/panorama/welt/brutale-attacke-in-wuppertal-rentner-70-fast-tot-gepruegelt-pruegel-kids-gehoeren-beruechtigter-gucci-gang-an_id_10752715.html;False
focus.de/panorama/welt/kriminalitaet-27-jaehrige-erschossen-haftbefehl-gegen-ex-freund_id_10673188.html?utm_source=facebook&utm_medium=social&utm_campaign=facebook-focus-online&fbclid=IwAR3rHKT2U2PS4OsEfvpvW6jVZw3BgcZvPFgThLpeKSRZl_8FyfOmt8BrkQg;False
focus.de/panorama/welt/vorfall-im-landkreis-oldenburg-gaffer-filmen-spektakulaeren-lkw-unfall-dann-geht-die-polizei-rigoros-dazwischen_id_10638820.html;False
focus.de/politik/ausland/wiederholung-der-buergermeisterwahl-um-erdogan-eins-auszuwischen-stornieren-tausende-tuerken-ihren-urlaub_id_10688327.html;False
focus.de/politik/deutschland/cdu-chefin-wegen-eines-augenleidens-akk-muss-termine-absagen_id_10689759.html;False
focus.de/politik/deutschland/gute-nachrichten-in-sachen-wahlbeteiligung-eine-woche-vor-europawahl-groko-parteien-im-tief-auch-gruene-verlieren_id_10729718.html?utm_source=facebook&utm_medium=social&utm_campaign=facebook-focus-online-politik&fbclid=IwAR0uL_UnDWLUXDTB9MnE70CNalyCXXcZh8FDAoeyaU_phs8uHuRLJIGewZ8;False
focus.de/politik/deutschland/wuppertaler-rentner-von-kindern-ins-koma-gepruegelt-amtsrichter-entliess-hauptschlaeger-elf-tage-vor-der-tat-vorzeitig-aus-haft_id_10757670.html;False
focus.de/politik/gerichte-in-deutschland/was-haben-sie-zum-fruehstueck-gegessen-mit-einigen-simplen-fragen-bringt-die-richterin-einen-asyl-klaeger-in-bedraengnis_id_10673597.html?utm_source=facebook&utm_medium=social&utm_campaign=facebook-focus-online-politik&fbc=facebook-focus-online-politik&ts=201905091901&cid=09052019&fbclid=IwAR1sjNbx8hN1SDhp0CpwEXhO-bhbUgHCF2LcANB9khjl3QaVNtr6l4p3kBY;False
focus.de/reisen/hotels/hausdame-geht-vorher-durch-zimmer-darum-sollten-sie-niemals-trinkgeld-fuer-das-zimmermaedchen-auf-dem-bett-liegen-lassen_id_8329902.html;False
focus.de/sport/fussball/bundesliga1/fc-bayern-im-poker-um-sane-halten-die-muenchner-gleich-zwei-truempfe-in-der-hand_id_10751565.html;False
focus.de/sport/videos/fc-bayern-leroy-sane-manchester-city-so-teuer-wuerde-er-fuer-den-fcb-werden_id_10736643.html;False
focus.de/suche?q=Twitter;True
focus.de/thema/facebook;True
forbes.com/sites/ericmack/2018/10/13/uncovered-vampire-child-reveals-bizarre-ancient-burial-practice#4695e6c21b50;False
foxnews.com/shows/tucker-carlson-tonight;True
foxnews.com/shows/tucker-carlson-tonight.html;True
fr.sputniknews.com/france/201904291040922463-dupont-aignan-incendie-enquete-imbeciles;False
fr.sputniknews.com/insolite;True
fr.sputniknews.com/international/201905011040944821-maduro-message-peuple-reponse-fuite-pompeo;False
fr.sputniknews.com/opinion;True
fr.sputniknews.com/sci_tech/201905091041043701-les-chercheurs-savent-desormais-comment-stopper-la-propagation-des-cellules-cancereuses;False
fr.sputniknews.com/societe/201904291040915767-afrique-sud-avion-feu-video;False
francais.rt.com/france/62271-senat-adopte-controverse-projet-loi-blanquer-modifie;False
francebleu.fr;True
francebleu.fr/hauts-de-france/nord-59;True
francebleu.fr/infos/economie-social/csg-tout-ce-qu-il-faut-savoir-sur-le-remboursement-a-5-millions-de-retraites-1557374162;False
francebleu.fr/infos/faits-divers-justice/flashe-a-199-km-h-sur-une-nationale-pres-de-lure-en-haute-saone-1556641977?utm_medium=Social&utm_source=Facebook&fbclid=IwAR1o1bdkx98mnQ8Ekz3bWgtfelKx0FyYSN0mA5xt21m5vZvrEL3-enkGoAU#Echobox=1556642230;False
francebleu.fr/sports;True
francebleu.fr/sud-lorraine;True
franceinter.fr/emissions/le-billet-de-nicole-ferroni;True
franceinter.fr/humour;True
franceinter.fr/justice/patrick-balkany-tente-de-se-defendre-contre-le-fantasme-de-l-argent-politique?fbclid=IwAR3gFSV9SiQUKcTJI8sehV03npGo0o-z4OXr0K7o-xAVaHV-YYC9Gueb17Y;False
gala.de/royals/briten/prinz-william---herzogin-catherine--traumhochzeit-in-england_20609596-20609624.html;False
gala.de/royals/briten/prinz-william---herzogin-catherine--traumhochzeit-in-england_20609868-20609624.html;False
gala.de/stars/robert-pattinson--die-welt-war--robsessed-_20473148-20473062.html;False
gala.fr/l_actu/news_de_stars/anemone-les-causes-de-sa-mort-devoilees_429094?utm_term=Autofeed&utm_campaign=FbGala&utm_medium=social&utm_source=Facebook&fbclid=IwAR1CWYPKliCLCsEIHVLslMSoQCpMsikM_5rpQdfC6y8ZyU-YU-QowT4cg98#Echobox=1556653990;False
gala.fr/l_actu/news_de_stars/daniel-levi-atteint-dun-cancer-je-ne-pouvais-plus-manger-plus-marcher_428820#nlref=133a03d0cdfa7cceca13c2318e2f46e1&srAuthUserId=133a03d0cdfa7cceca13c2318e2f46e1&srWebsiteId=63&utm_campaign=20190428&utm_medium=email&utm_source=nl-gal-bestof;False
gala.fr/l_actu/news_de_stars/jade-hallyday-adresse-un-tendre-message-a-sa-tante-sur-instagram_429499#nlref=133a03d0cdfa7cceca13c2318e2f46e1&srAuthUserId=133a03d0cdfa7cceca13c2318e2f46e1&srWebsiteId=63&utm_campaign=20190512&utm_medium=email&utm_source=nl-gal-quotidienne-matin;False
gala.fr/l_actu/news_de_stars/kate-middleton-ce-jouet-que-les-parents-detestent-dont-la-princesse-charlotte-est-completement-fan-un-vrai-pot-de-colle_429202#nlref=26dc3bbc298dd57258af05f918c10ee7&srAuthUserId=26dc3bbc298dd57258af05f918c10ee7&srWebsiteId=63&utm_campaign=20190512&utm_medium=email&utm_source=nl-gal-bestof;False
gala.fr/l_actu/news_de_stars/laeticia-hallyday-le-manager-de-johnny-hallyday-se-rapproche-delle_429532#nlref=133a03d0cdfa7cceca13c2318e2f46e1&srAuthUserId=133a03d0cdfa7cceca13c2318e2f46e1&srWebsiteId=63&utm_campaign=20190513&utm_medium=email&utm_source=nl-gal-video;False
gala.fr/l_actu/news_de_stars/laurence-boccolini-ce-message-qui-inquiete-sur-son-etat-de-sante_429685;False
gala.fr/l_actu/news_de_stars/mort-de-nilda-fernandez-quand-le-chanteur-de-61-ans-se-confiait-sur-ses-peurs_429867#nlref=133a03d0cdfa7cceca13c2318e2f46e1&srAuthUserId=133a03d0cdfa7cceca13c2318e2f46e1&srWebsiteId=63&utm_campaign=20190520&utm_medium=email&utm_source=nl-gal-quotidienne-matin;False
gala.fr/l_actu?offset=10;True
gala.fr/stars_et_gotha/adriana_karembeu/diaporama#photo-1;True
gala.fr/stars_et_gotha/kamel_ouali;True
gala.fr/stars_et_gotha/kate_middleton/diaporama#photo-13;True
gala.fr/stars_et_gotha/laeticia_hallyday/diaporama#photo-3;True
gala.fr/stars_et_gotha/laura_smet/diaporama#photo-7;True
gala.fr/stars_et_gotha/meghan_markle/diaporama;True
gala.fr/stars_et_gotha/renaud;True
gala.fr/stars_et_gotha/vaimalama_chaves/diaporama#photo-10;True
gewinnspiel.cosmopolitan.de/sweepstakes/27712/confirmation;False
gewinnspiel.cosmopolitan.de/sweepstakes/einfach-mal-danke-sagen-mit-rotkappchen-27594/rules;False
gewinnspiel.cosmopolitan.de/sweepstakes/p/7;True
gutscheine.bild.de/gutscheine/foto-paradies;True
gutscheine.computerbild.de;True
gutscheine.focus.de/gutscheine/deutsche-bahn;True
gutscheine.focus.de/gutscheine/dm;True
gutscheine.spiegel.de/geschenkidee-gutschein;True
gutscheine.spiegel.de/lastminute-gutschein#voucher-731895;False
gutscheine.spiegel.de/lidl-gutschein;True
gutscheine.welt.de/gutscheine/doc-morris;True
gutscheine.welt.de/gutscheine/foto-paradies;True
gutscheine.welt.de/offers/clickout/54295;True
handelsblatt.com/politik/deutschland/verkehr-warum-die-zulassung-von-e-tretrollern-kompliziert-und-langwierig-wird/24354886.html;False
home.thetimes.co.uk/myNews;True
horaires.lefigaro.fr/25110/Baume-les-Dames/Bricomarche-Baume-les-Dames-Rue-des-Bouvreuils,550232.html;False
huffingtonpost.co.uk/entry/chris-williamson-deselection_uk_5bbbcc57e4b0876edaa0f39f;False
